id;address;city;name;latitude;longitude
gas_107;Esso, Ahrntalerstraße - Via valle Aurina, Taufers - Tures, Sand in Taufers - Campo Tures, Pustertal - Val Pusteria, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39032, Italia;Taufers - Tures;Esso;46.9167917;11.9515423
gas_108;Q8, Via Pineta, Marmolada, Tabiadon di Val, Caviola, Falcade, Belluno, Veneto, 32020, Italia;Caviola;Q8;46.3627382;11.8931015
gas_109;Q8, SS50, Masi di Imer, Imer, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, Italia;Imer;Q8;46.14532;11.7856361
gas_110;Esso, Viale Piave, Pieve, Transacqua, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Transacqua;Esso;46.1725942;11.8262312
gas_111;Repsol, Haflingerstraße - Via Avelengo, Hafling Oberdorf - Avelengo di Sopra, Hafling - Avelengo, Burggrafenamt - Burgraviato, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39010, Italia;Hafling Oberdorf - Avelengo di Sopra;Repsol;46.6483442;11.2194083
gas_112;BP, Reschenstraße, Nauders, Bezirk Landeck, Tirol, 6543, Österreich;Nauders;BP;46.8511651;10.5045822
gas_113;SMP - Tankstelle Rohrer, Hauptstraße, Aich - Aica, Tirol - Tirolo, Burggrafenamt - Burgraviato, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39019, Italia;Tirol - Tirolo;SMP - Tankstelle Rohrer;46.6879722;11.1563303
gas_114;K, Jaufenstraße - Via Giovo, St. Martin in Passeier - San Martino in Passiria, Burggrafenamt - Burgraviato, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39010, Italia;St. Martin in Passeier - San Martino in Passiria;K;46.7852345;11.2296588
gas_115;Costantin, Via Spolverine, Zivignago, Pergine Valsugana, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38057, Italia;Zivignago;Costantin;46.0649368;11.2465507
gas_116;eni, Vinschgauer Straße - Via Venosta, Gewerbegebiet Töll - Zona produttiva Tel, Unter Vertigen, Rabland - Rablà, Partschins - Parcines, Burggrafenamt - Burgraviato, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39020, Italia;Rabland - Rablà;eni;46.673438;11.0753015
gas_117;IP, Via Guido Donegani - Strada Provinciale del Lago di Caldonazzo, Calceranica al Lago, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38052, Italia;Calceranica al Lago;IP;46.0057698;11.2413397
gas_118;Viale 4 Novembre, Fadana, Cembra, Cembra Lisignago, Comunità della Valle di Cembra, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38041, Italia;Cembra;Stazione di servizio petrol villa;46.1766307;11.2236794
gas_119;Esso, Via Codogno, Solagna, Vicenza, Veneto, 35061, Italia;Solagna;Esso;45.8186691;11.7150592
gas_120;Q8, Kalterer Straße - Via Caldaro, Gand - Ganda, St. Michael - San Michele, Eppan an der Weinstraße - Appiano sulla Strada del Vino, Überetsch-Unterland - Oltradige-Bassa Atesina, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39057, Italia;St. Michael - San Michele;Pichler Karl;46.4447982;11.2606005
gas_121;Total, Viale Trento, Caldonazzo, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38052, Italia;Caldonazzo;Total;45.9965856;11.2591767
gas_122;Agip Eni, Via Roma, Tressane, Tonadico, Primiero San Martino di Castrozza, Comunità di Primiero, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38054, Italia;Tonadico;Eni Station;46.1819951;11.8315714
gas_123;Esso, 36, Peter-Mayr-Straße - Via Peter Mayr, Weidacher, Klobenstein - Collalbo, Ritten - Renon, Salten-Schlern - Salto-Sciliar, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39054, Italia;Ritten - Renon;Esso Tankstelle Esso;46.5401613;11.4551771
gas_124;Kostner, Vilpianerstraße - Via Vilpiano, Nals - Nalles, Burggrafenamt - Burgraviato, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39010, Italia;Nals - Nalles;Kostner;46.5520391;11.2127507
gas_125;sm, Via Innsbruck - Innsbrucker Straße, Nusser, Centro-Piani-Rencio - Zentrum-Bozner Boden-Rentsch, Rentsch - Rencio, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39100, Italia;Bolzano - Bozen;sm;46.4916614;11.3680548
gas_126;Tamoil, Stradon de Fascia, Soraga, Soraga di Fassa, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia;Soraga di Fassa;Tamoil Carburante;46.3985829;11.6691938
gas_127;Total, Brennerstraße - Via Brennero, Stampfer, Pfitsch - Val di Vizze, Wipptal - Alta Vall'Isarco, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39049, Italia;Pfitsch - Val di Vizze;Total;46.898998;11.4347326
gas_128;Q8, Brenner-Staatsstraße, Leitach - Coste, Verdings - Verdignes, Klausen - Chiusa, Eisacktal - Valle Isarco, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39043, Italia;Verdings - Verdignes;Q8;46.645238;11.5730748
gas_129;Loro, Via Claudia Augusta, Levico Terme, Comunità Alta Valsugana e Bersntol, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38056, Italia;Levico Terme;Loro;46.0041565;11.2895201
gas_130;FIORESE GROUP, 50, Viale Europa, Contrà Onfesa, Lusiana, Lusiana Conco, Vicenza, Veneto, 36046, Italia;Lusiana;FIORESE GROUP;45.7842143;11.5734245
gas_131;Agip Eni, Via Trento, Cavalese, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38033, Italia;Cavalese;Camello Service di dellasega riccardo;46.2907639;11.4545815
gas_132;Eni, Via Fiamme Gialle, Pè de Pardàc, Coste, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia;Predazzo;Eni;46.304635;11.5951134
gas_133;Total Erg, Via Camona, Camona, Gallio, Vicenza, Veneto, 36032, Italia;Gallio;Distributore IP;45.8910655;11.541932
gas_134;Q8, Via Asolana, Contrada Mattarelli, Onè di Fonte, Fonte, Treviso, Veneto, 31011, Italia;Onè di Fonte;Q8;45.7851648;11.8724592
gas_135;ENI - German, 6/a, Kalterer Straße - Via Caldaro, Unterplanitzing - Pianizza di Sotto, St. Nikolaus - San Nicolò, Kaltern an der Weinstraße - Caldaro sulla Strada del Vino, Überetsch-Unterland - Oltradige-Bassa Atesina, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39052, Italia;St. Nikolaus - San Nicolò;ENI - German;46.4251201;11.2522144
gas_136;Agip, Strada de la Comunità de Fiem, Sorte, Moena, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38035, Italia;Moena;Agip;46.3666461;11.6495876
gas_137;Esso, Pfalzner Straße - Via Falzes, Hilber, Pfalzen, Issing - Issengo, Pfalzen - Falzes, Pustertal - Val Pusteria, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39030, Italia;Issing - Issengo;Esso;46.810131;11.8816882
gas_138;Ip, Viale Tiziano Vecellio, Tuna, Sant'Apollinare, Cà Giupponi, Asolo, Fonte, Treviso, Veneto, 31011, Italia;Cà Giupponi;Ip;45.7894221;11.9182725
gas_139;Stazione di servizio GNP - Daiano, 61, Via San Tommaso, Daiano, Ville di Fiemme, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38030, Italia;Daiano;Stazione di servizio GNP - Daiano;46.2999783;11.4516847
gas_140;GNP, Piè di Virgolo - Untervirgl, Hotel Schönblick (Rauch), Centro-Piani-Rencio - Zentrum-Bozner Boden-Rentsch, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39100, Italia;Bolzano - Bozen;GNP;46.4929976;11.3548105
gas_141;Kostner, Weber im Moos, Weber Im Moos, Klobenstein - Collalbo, Ritten - Renon, Salten-Schlern - Salto-Sciliar, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39054, Italia;Ritten - Renon;Kostner;46.5279644;11.4505089
gas_142;Api-Ip, SS508, Sarentino, Bundschen - Ponticino, Sarntal - Sarentino, Salten-Schlern - Salto-Sciliar, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39058, Italia;Sarntal - Sarentino;Oil italia;46.6221931;11.3733899
gas_143;Q8 Mion, Via Roen - Roenstraße, Hof, Gries-San Quirino - Gries-Quirein, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39100, Italia;Bolzano - Bozen;Q8 Mion;46.4980626;11.3378514
gas_144;Api-Ip, 15, Via Michael Gaismair - Michael-Gaismair-Straße, Hof, Gries-San Quirino - Gries-Quirein, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39100, Italia;Bolzano - Bozen;Api-Ip;46.4965541;11.3358398
gas_145;GNP-Tankstelle Sarnthein - Stazione di servizio GNP Sarentino, 81, SS508, Wohnsiedlung Steg, Sarnthein - Sarentino, Sarntal - Sarentino, Salten-Schlern - Salto-Sciliar, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39058, Italia;Sarntal - Sarentino;GNP-Tankstelle Sarnthein - Stazione di servizio GNP Sarentino;46.6352709;11.3589517
gas_146;Agip, Villnerstraße - Via Villa, Vill - Villa, Neumarkt - Egna, Überetsch-Unterland - Oltradige-Bassa Atesina, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39044, Italia;Neumarkt - Egna;Agip;46.324012;11.2811506
gas_147;Stazione di servizio - Tankstelle GNP - Claudia Augusta, 96, Via Claudia Augusta - Claudia-Augusta-Straße, Aslago - Haslach, Oltrisarco-Aslago - Oberau-Haslach, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39100, Italia;Bolzano - Bozen;Stazione di servizio - Tankstelle GNP - Claudia Augusta;46.4800579;11.3401784
gas_148;Stazione di servizio GNP - Rio Bianco, 24, SS508, Sega, Weissenbach - Rio Bianco, Sarntal - Sarentino, Salten-Schlern - Salto-Sciliar, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39058, Italia;Sarntal - Sarentino;Stazione di servizio GNP - Rio Bianco;46.7706732;11.367876
gas_149;Esso, Venetostraße - Via Vittorio Veneto, Durstsiedlung, Brixen - Bressanone, Milland - Millan, Brixen - Bressanone, Eisacktal - Valle Isarco, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39042, Italia;Milland - Millan;Esso;46.7044973;11.6490673
gas_150;Contrà Barchi, Barchi, Tonezza del Cimone, Vicenza, Veneto, 36011, Italia;Tonezza del Cimone;Independente ;45.8567855;11.3488712
gas_151;Eni, Brennerstraße - Via Brennero, Sterzing - Vipiteno, Wipptal - Alta Vall'Isarco, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39049, Italia;Vipiteno;Eni;46.8887468;11.4411234
gas_152;Repsol, Via della Palanca, Castellare, Pagela, Scurelle, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38059, Italia;Scurelle;Tamoil;46.0623539;11.5009876
gas_153;GNP, 2, Dorfstraße - Via Paese, Tschiffnon - Gioviniano, Schnauders - Snodres, Feldthurns - Velturno, Eisacktal - Valle Isarco, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39040, Italia;Schnauders - Snodres;GNP;46.6708735;11.6011413
gas_154;Blasbichler, Sonnenstraße - Strada del Sole, Gasser, Terenten, Ast, Terenten - Terento, Pustertal - Val Pusteria, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39030, Italia;Ast;Blasbichler;46.8297886;11.7879438
gas_155;SM, Weinstraße - Strada del Vino, St. Nikolaus - San Nicolò, Kaltern an der Weinstraße - Caldaro sulla Strada del Vino, Überetsch-Unterland - Oltradige-Bassa Atesina, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39052, Italia;St. Nikolaus - San Nicolò;SM;46.41615;11.2492891
gas_156;Koestner, LS/SP3, Gfallhof, Karthaus - Certosa di Senales, Schnals - Senales, Vinschgau - Val Venosta, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39020, Italia;Schnals - Senales;Koestner;46.7098232;10.9027884
gas_157;Q8, Via Roma, Basserstock, Canove, Roana, Vicenza, Veneto, 36012, Italia;Canove;Q8;45.8670048;11.4765814
gas_158;Lüsener Straße - Via Luson, Lüsen - Luson, Eisacktal - Valle Isarco, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39040, Italia;Lüsen - Luson;Distributore Kaser;46.7491178;11.7427815
gas_159;Località Nale, Nale, Longhini, Telve, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia;Telve;San Marco Petroli;46.0692949;11.482645
gas_160;Q8 easy, 22, Via Alessandro Volta - Alessandro-Volta-Straße, Oltrisarco - Oberau, Oltrisarco-Aslago - Oberau-Haslach, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39100, Italia;Bolzano - Bozen;Q8 easy;46.4811659;11.3242437
gas_161;Ewa, Viale Italia, Segusino, Pieve del Grappa, Treviso, Veneto, 32038, Italia;Segusino;Ewa;45.9104967;11.954398
gas_162;Via Primiero, Frassené, Fonzaso, Belluno, Veneto, 32033, Italia;Frassené;Distributore IP;46.0204387;11.7864317
gas_163;Agip Eni, Strada Statale 47 della Valsugana, Villaggio Valdarno, Cismon del Grappa, Valbrenta, Vicenza, Veneto, 36052, Italia;Cismon del Grappa;Eni Station;45.9122195;11.7251758
gas_164;Carsie, Via Dante Alighieri, Sassei, Mellame, Arsiè, Belluno, Veneto, Italia;Mellame;Carsiè;45.9834162;11.7568416
gas_165;Tamoil, Strada Daméz, Pedraces - Pedratsches, Ciaminades, Badia - Abtei, Pustertal - Val Pusteria, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39036, Italia;Badia - Abtei;Tamoil;46.6049114;11.8958735
gas_166;SP78, Molini, Castello Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia;Castello Tesino;Distributore carburanti Pasqualin;46.0686516;11.6255111
gas_167;Agip, Eggentaler Straße - Via Val d'Ega, Kardaun - Cardano, Karneid - Cornedo all'Isarco, Salten-Schlern - Salto-Sciliar, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39053, Italia;Kardaun - Cardano;Agip;46.4918045;11.3939781
gas_168;Stazione di servizio GNP - Castel Ivano, 10, Strada del Tesino, Sièga, Villa, Castel Ivano, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38059, Italia;Villa;Stazione di servizio GNP - Castel Ivano;46.0594408;11.5217891
gas_169;Q8, Strada del Vino - Weinstrasse, Tramin an der Weinstraße - Termeno sulla Strada del Vino, Überetsch-Unterland - Oltradige-Bassa Atesina, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39040, Italia;Tramin an der Weinstraße - Termeno sulla Strada del Vino;Q8;46.3446512;11.250071
gas_170;Annoni Oil, Via Madonna del Piave, Bertoni, Caorera, Quero Vas, Belluno, Veneto, 32030, Italia;Caorera;Annoni Oil;45.9616523;11.9388826
gas_171;Mebo-Schnellstraße - Superstrada Mebo, Unterrain - Riva di Sotto, Eppan an der Weinstraße - Appiano sulla Strada del Vino, Überetsch-Unterland - Oltradige-Bassa Atesina, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39057, Italia;South Tyrol;Eni;46.4944949;11.2816248
gas_172;Firmin, Via Nazionale - Staatsstraße, Pochi - Buchholz, Salorno sulla Strada del Vino - Salurn an der Weinstraße, Überetsch-Unterland - Oltradige-Bassa Atesina, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39040, Italia;Pochi - Buchholz;Distributore Firmin Salorno;46.2458457;11.2126637
gas_173;Api-Ip, Pustertaler Straße - Via Val Pusteria, Priel - Brolo, Vintl - Vandoies, Niedervintl - Vandoies di Sotto, Vintl - Vandoies, Pustertal - Val Pusteria, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39030, Italia;Vintl - Vandoies;Q8;46.8139982;11.7220056
gas_174;Agip, Nordring - Anello Nord, Stegen, Stegen - Stegona, Bruneck - Brunico, Pustertal - Val Pusteria, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39031, Italia;Stegen - Stegona;Agip;46.7979593;11.9244931
gas_175;Esso, Via Roma, Maso Rigo, Olle, Borgo Valsugana, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38051, Italia;Olle;Esso;46.0512163;11.4453172
gas_176;75b, Arnbach, Holzhof Arnbach, Rauter, Arnbach, Sillian, Bezirk Lienz, Tirol, 9920, Österreich;Arnbach;OMV;46.7402067;12.3751251
gas_177;Agip Eni, SS12, Gehring, Mahr - La Mara, Tschötsch - Scezze, Brixen - Bressanone, Eisacktal - Valle Isarco, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39042, Italia;Tschötsch - Scezze;Eni Station;46.6871137;11.6308006
gas_178;Agip-Tankstelle, Ahrner Straße - Via Aurina, Luttach - Lutago, Ahrntal - Valle Aurina, Pustertal - Val Pusteria, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39030, Italia;Ahrntal - Valle Aurina;Agip-Tankstelle;46.9469517;11.9227166
gas_179;Total Erg, Via Cornetta, Lazzaretti, Foza, Vicenza, Veneto, Italia;Foza;IP;45.905225;11.645556
gas_180;IP, Strada Rezia, Vigo di Fassa - Vich, Costa, San Giovanni di Fassa - Sèn Jan, Comun General de Fascia, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38036, Italia;San Giovanni di Fassa - Sèn Jan;IP;46.4199221;11.6715412
gas_181;Azzalini Energie, SR50 del Grappa e Passo Rolle, Valdeniga, Lamon, Belluno, Veneto, 32033, Italia;Lamon;Azzalini Energie;46.0314807;11.7572175
gas_182;ESSO, 165, Via San Giacomo - St. Jakobstraße, Putzen, San Giacomo - St. Jakob, Laives - Leifers, Überetsch-Unterland - Oltradige-Bassa Atesina, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39055, Italia;San Giacomo - St. Jakob;ESSO;46.4507453;11.3363976
gas_183;Move 2, Via Roma, Fosse di Sopra, Enego, Vicenza, Veneto, 36052, Italia;Enego;San Marco Petroli;45.9450346;11.7084443
gas_184;Birreria Pedavena, Via Sega Bassa, Tornaol, Norcen, Pedavena, Belluno, Veneto, 32032, Italia;Norcen;Esso Pedavena;46.0365549;11.8824622
gas_185;Loro, Via Rendola, Ebene, Asiago, Vicenza, Veneto, 36012, Italia;Asiago;Loro Fratelli S.p.a;45.8804806;11.5280567
gas_186;Api-Ip, Via Sant'Anna, Traversère, Pràda, Foen, Feltre, Belluno, Veneto, 32032, Italia;Foen;Stazione di servizio IP;46.03346;11.911988
gas_187;Cristoforetti, SS48, La Bìra, Mezzavalle, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia;Predazzo;Distributore carburanti con GPL;46.338358;11.6103631
gas_188;Tamoil, Viale Brigata Abruzzi, Bosco Santa Maria, Pieve Tesino, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38053, Italia;Pieve Tesino;Tamoil;46.0678896;11.6124172
gas_189;Esso, Via Trieste, Chiesa, Gionghi, Lavarone, Magnifica Comunità degli Altipiani Cimbri, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38046, Italia;Gionghi;Esso Lavarone Chiesa;45.9393606;11.2542889
gas_190;Som/Omv, Kanonikus-Michael-Gamper-Straße - Via Canonico Michael Gamper, Pichl, Altrei - Anterivo, Anterivo - Altrei, Überetsch-Unterland - Oltradige-Bassa Atesina, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39040, Italia;Anterivo - Altrei;San Marco Petroli;46.2791315;11.3692051
gas_191;Som/Omv, Via San Pio X, Obledo, Caniezza, Cavaso del Tomba, Treviso, Veneto, 31054, Italia;Caniezza;San Marco Petroli;45.8611518;11.8980143
gas_192;Insam, 82, Str. Tresval, Sacun - St. Jakob - San Giacomo, Urtijëi - St. Ulrich in Gröden - Ortisei, Salten-Schlern - Salto-Sciliar, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39046, Italia;Urtijëi - St. Ulrich in Gröden - Ortisei;Insam;46.5679391;11.6853954
gas_193;Streda de Gherdëina, Pescosta, Santa Cristina Gherdëina - St. Christina in Gröden - Santa Cristina Valgardena, Salten-Schlern - Salto-Sciliar, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39047, Italia;Santa Cristina Gherdëina - St. Christina in Gröden - Santa Cristina Valgardena;Firmin;46.5660767;11.6908999
gas_194;Via Fiamme Gialle, Pè de Pardàc, Coste, Predazzo, Comunità territoriale della Val di Fiemme, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38037, Italia;Predazzo;\N;46.3057264;11.5971248
gas_195;Exe, Via Molino, Molini, Semonzo del Grappa, Borso del Grappa, Pieve del Grappa, Treviso, Veneto, 36065, Italia;Semonzo del Grappa;Exe;45.8069137;11.7905181
gas_196;Q8, Via Stazione - Bahnhofstraße, Mitterolang - Valdaora di Mezzo, Olang - Valdaora, Pustertal - Val Pusteria, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39030, Italia;Mitterolang - Valdaora di Mezzo;Q8;46.763168;12.0320552
gas_197;Repsol, Via Culiada, Quattrosassi, Borgo Porta, Mugnai, Feltre, Belluno, Veneto, 32032, Italia;Mugnai;Repsol;46.0143115;11.8743813
gas_198;Agip Eni, Via Resia - Reschenstraße, Don Bosco, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39100, Italia;Bolzano - Bozen;Eni Station;46.4898444;11.3166676
gas_199;Centro H2 - H2-Zentrum, Mebo-Schnellstraße - Superstrada Mebo, Oltrisarco - Oberau, Oltrisarco-Aslago - Oberau-Haslach, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39100, Italia;Bolzano - Bozen;Centro H2 - H2-Zentrum;46.4750901;11.3183082
gas_200;Stazione di servizio GNP - Castelnuovo, Strada Statale 47 della Valsugana, Perozzi, Spagolle, Castelnuovo, Comunità Valsugana e Tesino, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38050, Italia;Castelnuovo;Stazione di servizio GNP - Castelnuovo;46.0490555;11.4752656
gas_201;GNP, 118, Grödner Straße - Streda de Gherdëina - Via Val Gardena, Innerried - Novale di Dentro, Lajen - Laion, Eisacktal - Valle Isarco, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39040, Italia;Lajen - Laion;GNP;46.6020201;11.5591807
gas_202;Stazione di servizio GNP - Nova Ponente, 52, Hauptstraße - Via Principale, Deutschnofen - Nova Ponente, Salten-Schlern - Salto-Sciliar, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39050, Italia;Deutschnofen - Nova Ponente;Stazione di servizio GNP - Nova Ponente;46.4109572;11.4331928
gas_203;Q8, Strada Catarina Lanz, Ras, Al Plan de Mareo - St. Vigil in Enneberg - San Vigilio di Marebbe, Marèo - Enneberg - Marebbe, Pustertal - Val Pusteria, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39030, Italia;Marèo - Enneberg - Marebbe;Q8;46.7010783;11.9290988
gas_204;41g, Arnbach, Huben, Arnbach, Sillian, Bezirk Lienz, Tirol, 9920, Österreich;Arnbach;DISK Tankstelle;46.7424306;12.386684
gas_205;Mebo Nord Q8, Mebo-Schnellstraße - Superstrada Mebo, Terlan - Terlano, Überetsch-Unterland - Oltradige-Bassa Atesina, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39018, Italia;Terlan - Terlano;Mebo Nord Q8;46.5624123;11.2159091
gas_206;Tamoil, SS244, Runggen - Ronchi, St. Lorenzen, Montal - Mantana, St. Lorenzen - San Lorenzo di Sebato, Pustertal - Val Pusteria, Bolzano - Bozen, Trentino-Alto Adige/Südtirol, 39030, Italia;Montal - Mantana;Tamoil;46.7762871;11.8777513